login_hour,after_hours_flag,session_duration_mins,usb_events_count,files_accessed_count,email_count,unique_domains_visited,email_ext_recipient_count,file_copy_to_removable
8,0,550.0,0,0,1,7,0,0
8,0,430.3,1,8,0,15,0,8
13,0,356.7,2,4,1,7,0,4
11,0,418.5,4,4,5,37,3,4
7,0,479.0,0,0,14,48,17,0
7,0,617.0,0,0,1,8,0,0
7,0,615.0,0,0,9,26,9,0
8,0,684.0,0,0,1,6,1,0
13,0,495.15,0,0,15,45,9,0
7,0,488.0,0,0,4,55,2,0
13,0,214.96666666666667,0,0,15,28,8,0
8,0,503.0,0,0,3,22,0,0
7,0,494.0,0,0,15,49,10,0
7,0,546.0,0,0,9,26,1,0
16,0,293.56666666666666,1,5,10,32,1,5
9,0,747.0,0,0,10,36,2,0
7,0,552.0,0,0,1,7,0,0
9,0,735.0,0,0,9,38,8,0
11,0,320.2,7,27,19,48,2,27
8,0,559.0,0,0,9,16,1,0
7,0,618.0,0,0,14,9,16,0
8,0,614.0,0,0,1,8,0,0
12,0,371.55,0,0,18,34,6,0
7,0,548.0,0,0,18,24,8,0
9,0,729.0,0,0,3,16,2,0
9,0,734.0,9,8,9,27,1,8
7,0,616.0,0,0,9,31,6,0
9,0,555.0,0,0,3,7,2,0
8,0,583.0,8,27,10,25,1,27
7,0,604.0,0,0,1,9,0,0
12,0,507.51666666666665,0,0,9,30,1,0
8,0,492.0,0,0,3,17,2,0
8,0,563.0,0,0,1,9,0,0
9,0,736.0,0,0,3,18,0,0
9,0,370.53333333333336,0,0,27,20,7,0
7,0,625.0,0,0,1,9,0,0
8,0,563.0,0,0,8,26,2,0
8,0,559.0,2,6,1,7,0,6
11,0,293.56666666666666,0,0,1,7,1,0
9,0,551.0,0,0,3,16,1,0
9,0,745.0,0,0,3,22,5,0
13,0,263.9166666666667,0,0,5,31,2,0
8,0,678.0,0,0,1,7,0,0
8,0,623.0,0,0,1,7,0,0
7,0,664.0,0,0,9,14,6,0
7,0,623.0,0,0,9,39,7,0
9,0,558.0,3,3,4,14,2,3
6,0,614.0,0,0,9,32,7,0
10,0,550.8166666666667,2,5,8,31,2,5
8,0,677.0,0,0,8,31,3,0
18,1,539.1333333333333,6,16,10,43,1,16
9,0,547.0,0,0,3,16,3,0
13,0,259.95,0,0,9,23,3,0
7,0,557.0,0,0,9,43,2,0
7,0,549.0,0,0,1,9,0,0
8,0,495.0,0,0,3,16,3,0
7,0,545.0,0,0,15,43,15,0
14,0,155.58333333333334,0,0,3,18,1,0
7,0,486.0,0,0,15,51,12,0
9,0,550.0,0,0,10,46,10,0
8,0,557.0,0,0,15,43,5,0
7,0,545.0,0,0,15,52,16,0
8,0,500.0,0,0,3,19,2,0
7,0,685.0,0,0,9,36,3,0
7,0,611.0,0,0,9,30,3,0
7,0,548.0,0,0,9,19,5,0
7,0,545.0,0,0,9,29,4,0
8,0,665.0,0,0,1,8,0,0
8,0,546.0,1,2,1,6,0,2
9,0,425.1166666666667,3,4,14,34,3,4
9,0,557.0,0,0,3,16,3,0
8,0,492.0,0,0,9,28,0,0
13,0,230.11666666666667,1,7,9,26,5,7
13,0,205.46666666666667,0,0,15,31,11,0
7,0,675.0,0,0,3,18,4,0
8,0,551.0,0,0,9,32,4,0
12,0,187.33333333333334,8,22,18,43,19,22
7,0,636.9833333333333,2,6,9,7,17,6
7,0,555.0,0,0,9,34,1,0
7,0,556.0,3,5,11,36,2,5
7,0,679.0,0,0,8,39,7,0
8,0,581.0,0,0,9,26,1,0
7,0,552.0,0,0,15,30,5,0
8,0,610.0,0,0,1,9,0,0
7,0,488.0,0,0,9,28,2,0
9,0,406.2,0,0,10,33,5,0
7,0,548.0,0,0,18,38,6,0
7,0,495.01666666666665,0,0,8,19,5,0
9,0,724.0,0,0,3,17,4,0
7,0,613.0,0,0,9,29,3,0
7,0,683.0,0,0,9,25,6,0
7,0,611.0,1,25,1,7,2,25
8,0,618.0,0,0,9,43,6,0
7,0,502.0,0,0,9,27,9,0
8,0,689.0,0,0,1,5,2,0
7,0,557.0,0,0,8,29,2,0
12,0,249.76666666666668,0,0,18,33,8,0
8,0,671.0,0,0,1,7,0,0
8,0,618.0,0,0,9,20,3,0
7,0,554.0,2,0,1,8,0,0
8,0,604.0,0,0,1,10,0,0
7,0,556.0,0,0,1,8,0,0
9,0,736.0,0,0,3,22,1,0
8,0,565.0,0,0,1,10,1,0
7,0,617.0,0,0,14,58,11,0
7,0,494.0,0,0,11,49,2,0
8,0,506.0,0,0,3,18,2,0
7,0,490.0,9,27,9,27,1,27
9,0,553.0,0,0,3,20,2,0
8,0,662.0,0,0,1,7,0,0
7,0,674.0,0,0,8,40,1,0
7,0,561.0,2,0,14,46,3,0
12,0,196.26666666666668,1,3,9,34,5,3
7,0,623.0,0,0,9,16,11,0
8,0,677.0,0,0,18,50,3,0
7,0,561.0,0,0,1,8,0,0
7,0,561.0,0,0,1,9,0,0
7,0,567.0,0,0,9,31,10,0
8,0,554.0,0,0,8,9,8,0
7,0,683.0,0,0,9,33,11,0
12,0,315.6,0,0,9,39,5,0
7,0,559.0,0,0,15,52,12,0
7,0,666.0,0,0,3,16,5,0
8,0,545.0,0,0,14,10,14,0
7,0,550.0,0,0,1,9,0,0
11,0,278.43333333333334,0,0,1,7,0,0
14,0,192.93333333333334,2,4,13,46,2,4
13,0,252.16666666666666,0,0,7,29,2,0
7,0,614.0,0,0,9,24,2,0
8,0,495.0,0,0,3,17,2,0
7,0,498.6333333333333,0,0,9,50,7,0
13,0,290.53333333333336,0,0,1,9,1,0
8,0,506.0,0,0,3,20,0,0
7,0,558.0,0,0,1,6,1,0
13,0,193.75,0,0,3,19,2,0
7,0,670.0,0,0,9,35,12,0
9,0,556.0,0,0,9,37,2,0
7,0,481.5,1,21,10,38,5,21
11,1,413.8833333333333,1,27,3,20,2,27
8,0,605.0,1,8,9,32,0,8
8,0,610.0,0,0,11,30,2,0
8,0,491.0,0,0,3,15,4,0
7,0,590.6833333333333,0,0,9,35,5,0
12,0,217.25,0,0,14,55,9,0
7,0,563.0,0,0,15,29,11,0
8,0,625.0,0,0,1,8,1,0
13,0,478.7,0,0,3,23,2,0
7,0,487.0,0,0,14,37,5,0
8,0,489.0,0,0,14,47,12,0
8,0,554.0,0,0,14,44,14,0
7,0,556.0,0,0,15,40,4,0
8,0,684.0,0,0,14,30,20,0
13,0,257.98333333333335,1,7,1,8,0,7
8,0,681.0,0,0,1,9,2,0
17,0,268.1333333333333,1,2,3,17,1,2
7,0,608.0,0,0,14,28,11,0
7,0,554.0,0,0,14,44,15,0
7,0,664.0,0,0,18,33,17,0
8,0,671.0,0,0,1,9,0,0
17,0,682.0,0,0,8,22,1,0
7,0,555.0,0,0,7,40,6,0
8,0,553.0,0,0,14,35,4,0
8,0,587.7333333333333,0,0,8,35,6,0
7,0,494.0,0,0,14,30,11,0
8,0,497.0,0,0,2,16,2,0
22,1,512.7666666666667,0,0,11,50,9,0
9,0,485.0,4,0,9,33,6,0
8,0,492.0,3,0,3,20,1,0
7,0,603.0,0,0,10,37,8,0
18,1,536.8333333333334,0,0,10,39,1,0
8,0,559.0,0,0,9,27,2,0
20,1,554.9,0,0,11,13,5,0
13,0,344.51666666666665,0,0,9,31,6,0
7,0,558.0,0,0,1,9,0,0
7,0,497.0,0,0,9,40,2,0
7,0,609.0,0,0,9,34,1,0
7,0,616.0,0,0,9,32,3,0
7,0,677.0,0,0,9,32,7,0
12,0,252.9,0,0,8,32,3,0
9,0,555.0,0,0,3,19,2,0
7,0,556.0,0,0,26,38,22,0
13,0,238.08333333333334,3,7,9,31,10,7
8,0,682.0,0,0,1,9,1,0
9,0,728.0,0,0,9,35,0,0
13,0,365.1166666666667,0,0,14,46,14,0
7,0,667.0,0,0,3,18,3,0
11,1,326.6333333333334,0,0,11,53,4,0
12,0,238.63333333333333,0,0,9,13,10,0
13,0,159.83333333333334,0,0,14,29,4,0
9,0,391.8333333333333,9,26,8,30,6,26
12,0,280.25,1,8,15,38,2,8
12,0,286.15,9,0,14,14,4,0
8,0,744.0,1,4,8,36,9,4
7,0,620.0,0,0,9,35,1,0
7,0,557.0,0,0,15,24,2,0
7,0,500.0,0,0,11,38,4,0
9,0,536.0,0,0,10,29,2,0
13,0,209.93333333333334,2,0,16,47,5,0
17,0,612.2666666666667,2,3,1,6,0,3
7,0,612.0,0,0,9,36,0,0
7,0,492.0,0,0,11,43,5,0
21,1,505.51666666666665,0,0,11,36,4,0
13,0,338.53333333333336,0,0,9,33,6,0
7,0,562.0,0,0,13,36,5,0
7,0,624.0,0,0,9,39,4,0
8,0,622.0,0,0,8,29,7,0
7,0,660.0,0,0,3,19,0,0
10,0,407.98333333333335,0,0,13,58,1,0
7,0,612.0,9,8,14,36,12,8
8,0,615.0,0,0,1,8,0,0
7,0,682.0,0,0,7,26,4,0
9,0,732.0,0,0,3,16,3,0
5,1,507.21666666666664,1,1,11,13,4,1
14,0,334.1,3,7,9,39,0,7
8,0,555.0,2,0,15,59,4,0
9,0,725.0,0,0,3,18,1,0
8,0,545.0,0,0,14,34,6,0
7,0,495.0,0,0,11,38,11,0
7,0,485.0,0,0,9,32,3,0
9,0,732.0,0,0,0,16,0,0
7,0,676.0,0,0,9,30,6,0
7,0,615.0,0,0,9,38,0,0
7,0,616.0,0,0,1,7,0,0
11,0,347.7333333333333,0,0,15,48,11,0
23,1,400.56666666666666,0,0,11,28,8,0
7,0,561.0,0,0,1,4,0,0
7,0,621.0,0,0,9,33,5,0
6,0,566.0,0,0,10,43,6,0
15,0,197.96666666666667,1,27,3,17,0,27
11,0,399.3333333333333,0,0,9,39,8,0
7,0,611.0,0,0,18,33,2,0
8,0,628.0,0,0,1,8,0,0
7,0,556.0,0,0,15,36,7,0
8,0,533.0,0,0,14,37,3,0
7,0,684.0,0,0,9,26,1,0
8,0,546.0,0,0,15,37,3,0
7,0,671.0,0,0,3,8,2,0
14,0,164.65,0,0,11,38,10,0
7,0,608.0,0,0,1,8,0,0
7,0,608.0,0,0,15,34,2,0
8,1,518.8666666666667,12,13,10,43,9,13
9,0,725.0,0,0,3,19,1,0
7,0,610.0,0,0,14,37,10,0
7,0,502.0,0,0,13,33,16,0
7,0,553.0,0,0,9,29,8,0
7,0,560.0,0,0,9,20,10,0
9,0,557.0,0,0,3,12,0,0
13,0,143.03333333333333,1,3,15,15,4,3
7,0,498.0,0,0,9,38,5,0
8,0,738.0,0,0,9,31,4,0
13,0,326.25,0,0,9,50,6,0
7,0,506.0,0,0,15,28,13,0
8,0,600.0,0,0,1,9,0,0
7,0,557.0,0,0,9,34,3,0
8,0,535.0,2,27,14,39,15,27
7,0,495.0,0,0,15,45,8,0
7,0,486.0,0,0,14,47,12,0
7,0,549.0,0,0,1,8,2,0
11,0,598.25,7,3,9,36,9,3
8,0,603.0,0,0,1,9,0,0
11,0,422.7,0,0,9,38,13,0
7,0,561.0,0,0,1,4,0,0
7,0,544.0,0,0,1,8,0,0
7,0,619.0,0,0,15,39,17,0
7,0,554.0,0,0,1,6,1,0
7,0,627.0,0,0,9,34,11,0
14,0,347.8333333333333,0,0,11,44,2,0
7,0,547.0,0,0,15,11,19,0
7,0,553.0,0,0,1,5,2,0
7,0,498.0,0,0,15,39,4,0
8,0,746.0,0,0,9,34,2,0
8,0,501.0,0,0,3,15,2,0
8,0,500.0,0,0,5,26,4,0
13,0,178.13333333333333,0,0,9,27,6,0
8,0,667.0,0,0,1,9,1,0
9,0,553.0,0,0,3,21,2,0
15,0,170.65,1,2,9,34,7,2
8,0,493.0,0,0,3,11,1,0
8,0,728.0,2,7,9,43,3,7
7,0,558.0,0,0,15,30,16,0
7,0,568.1833333333333,0,0,27,76,6,0
7,0,504.0,0,0,11,38,10,0
9,0,724.0,0,0,3,15,0,0
12,0,383.28333333333336,0,0,5,15,4,0
7,0,506.0,0,0,18,46,14,0
7,0,500.0,0,0,15,46,6,0
13,0,228.43333333333334,3,6,8,28,3,6
8,0,554.0,0,0,15,36,6,0
11,0,472.18333333333334,2,2,9,40,10,2
8,0,619.0,0,0,1,9,2,0
8,0,560.0,0,0,15,32,16,0
11,0,319.8,0,0,3,17,2,0
11,0,334.5,3,6,14,60,5,6
12,0,398.7,0,0,9,28,8,0
9,0,560.0,0,0,3,14,0,0
17,0,344.7,0,0,1,9,0,0
7,0,611.0,3,2,9,37,3,2
9,0,555.0,0,0,3,22,2,0
8,0,547.0,0,0,0,7,0,0
8,0,501.0,0,0,3,17,1,0
8,0,677.0,0,0,7,33,1,0
7,0,553.0,0,0,1,7,0,0
7,0,555.0,0,0,9,37,5,0
7,0,612.0,0,0,15,48,5,0
13,0,154.33333333333334,8,24,14,30,7,24
7,0,611.0,0,0,1,8,0,0
13,1,394.5333333333333,0,0,10,46,16,0
12,0,379.4166666666667,9,0,1,8,0,0
11,0,369.31666666666666,0,0,9,29,4,0
7,0,683.0,0,0,9,33,2,0
13,0,299.2,3,9,9,24,6,9
7,0,490.0,0,0,11,40,3,0
8,0,498.0,0,0,2,22,1,0
8,0,560.0,0,0,15,12,9,0
7,1,552.0166666666667,0,0,10,50,17,0
8,0,671.0,0,0,9,31,9,0
13,0,293.2,1,7,1,8,0,7
8,0,667.0,0,0,9,36,14,0
7,0,611.0,0,0,11,39,15,0
11,0,372.28333333333336,2,8,9,31,5,8
8,0,673.0,0,0,9,42,5,0
7,0,551.0,0,0,1,6,0,0
14,0,223.13333333333333,0,0,1,8,1,0
8,0,554.0,0,0,11,38,0,0
11,0,551.4833333333333,4,9,15,32,5,9
7,0,609.0,2,4,9,31,7,4
12,0,255.41666666666666,0,0,9,39,3,0
12,0,192.28333333333333,0,0,14,19,5,0
10,0,551.6333333333333,2,9,15,61,11,9
6,0,527.6,0,0,11,35,5,0
7,0,627.0,0,0,9,28,8,0
11,0,373.78333333333336,1,3,1,9,1,3
7,0,690.0,2,3,7,18,4,3
7,0,503.0,0,0,9,38,6,0
8,0,677.0,0,0,1,9,0,0
12,0,233.88333333333333,0,0,1,8,0,0
9,0,179.38333333333333,2,3,3,15,0,3
8,0,556.0,0,0,15,58,6,0
8,0,553.0,0,0,0,7,0,0
8,0,553.0,0,0,14,59,17,0
7,0,496.0,0,0,15,9,6,0
7,0,551.0,0,0,9,32,9,0
8,0,492.0,0,0,3,14,2,0
16,0,553.45,1,3,9,44,7,3
8,0,567.0,0,0,15,33,14,0
9,0,552.0,0,0,3,16,4,0
8,0,554.0,2,0,4,17,1,0
9,0,555.0,0,0,9,38,2,0
13,0,454.81666666666666,0,0,8,23,5,0
7,0,556.0,0,0,1,9,1,0
8,0,679.0,0,0,9,34,10,0
7,0,561.3666666666667,0,0,15,45,2,0
14,0,300.3666666666667,0,0,1,10,1,0
7,0,500.0,0,0,9,33,2,0
9,0,490.0,0,0,3,18,4,0
8,1,539.4666666666667,0,0,11,29,4,0
13,0,211.16666666666666,9,5,15,54,14,5
7,0,667.0,0,0,14,10,12,0
8,0,558.0,0,0,1,9,0,0
8,0,687.0,0,0,6,42,1,0
8,0,679.0,0,0,1,10,2,0
13,0,349.0,1,7,1,10,1,7
7,0,534.0,0,0,1,8,0,0
7,0,504.0,0,0,10,31,14,0
7,0,487.0,0,0,14,35,6,0
8,0,540.0,0,0,14,36,7,0
9,0,554.0,0,0,3,13,2,0
8,0,678.0,0,0,9,33,2,0
8,0,510.0,0,0,3,17,1,0
7,0,669.0,0,0,9,28,9,0
7,0,612.0,0,0,9,31,14,0
8,0,547.0,0,0,15,35,3,0
7,0,499.0,0,0,14,42,17,0
6,0,551.0,0,0,11,47,4,0
8,0,545.0,0,0,9,31,1,0
12,0,330.46666666666664,0,0,7,8,5,0
4,1,187.68333333333334,0,0,11,37,4,0
7,0,614.0,0,0,15,56,10,0
11,0,266.03333333333336,0,0,26,65,10,0
12,0,336.23333333333335,0,0,15,43,13,0
7,0,619.0,0,0,15,41,5,0
14,0,372.51666666666665,0,0,9,36,2,0
1,1,525.0,0,0,11,30,3,0
12,0,524.7,2,5,9,38,7,5
7,0,621.0,0,0,1,9,0,0
12,0,184.01666666666668,0,0,13,40,3,0
8,0,494.0,0,0,14,46,6,0
12,0,369.1,0,0,2,14,2,0
14,0,251.56666666666666,0,0,1,5,0,0
13,0,202.01666666666668,0,0,14,33,12,0
8,0,619.0,0,0,11,30,4,0
7,0,568.0,0,0,9,28,3,0
7,0,662.0,0,0,3,13,1,0
9,0,560.0,1,3,9,22,2,3
8,0,496.0,0,0,3,23,2,0
8,0,548.0,0,0,1,9,0,0
8,0,492.0,0,0,13,34,18,0
5,1,509.1666666666667,0,0,10,26,1,0
7,0,671.0,0,0,14,32,7,0
7,0,498.0,0,0,14,40,16,0
7,0,670.0,0,0,3,17,4,0
12,0,383.54999999999995,0,0,10,24,6,0
8,0,491.0,1,6,3,16,3,6
13,0,286.1666666666667,0,0,9,15,4,0
14,0,407.18333333333334,3,3,1,17,1,3
7,0,614.05,2,3,9,41,4,3
14,0,198.83333333333334,0,0,3,19,0,0
9,0,731.0,0,0,3,16,0,0
7,0,565.0,0,0,15,39,9,0
7,0,503.0,0,0,9,21,5,0
8,0,553.0,0,0,8,33,5,0
8,0,552.0,9,25,4,41,1,25
7,0,609.0,0,0,11,25,1,0
14,0,161.78333333333333,1,0,3,20,6,0
7,0,562.0,0,0,15,58,14,0
7,0,493.0,0,0,7,34,3,0
7,0,550.0,0,0,15,34,3,0
7,0,563.9666666666667,0,0,1,7,0,0
8,0,677.0,0,0,1,9,0,0
7,0,490.0,0,0,14,31,7,0
7,0,617.0,0,0,1,7,1,0
11,0,391.95,0,0,9,44,7,0
8,0,619.0,0,0,1,8,0,0
20,1,564.9333333333334,0,0,11,28,2,0
7,0,613.0,0,0,1,7,0,0
7,0,610.0,0,0,15,12,17,0
5,1,333.43333333333334,0,0,11,39,5,0
7,0,549.0,0,0,9,28,7,0
8,0,489.0,0,0,3,15,3,0
8,0,550.0,0,0,1,9,1,0
7,0,557.0,0,0,1,8,0,0
8,0,563.0,0,0,9,42,11,0
9,0,555.0,0,0,9,25,8,0
9,0,550.0,8,21,3,22,3,21
9,0,745.0,0,0,3,17,5,0
7,0,606.0,0,0,1,10,0,0
7,0,616.0,0,0,9,33,13,0
7,0,616.0,0,0,15,47,5,0
13,0,310.76666666666665,1,27,3,17,0,27
10,0,368.43333333333334,0,0,9,33,5,0
8,0,470.0,1,26,10,37,2,0
9,0,584.0,0,0,9,15,10,0
7,0,600.0,0,0,13,48,21,0
9,0,540.0,0,0,3,14,2,0
12,0,354.1333333333333,0,0,1,9,0,0
7,0,523.0,0,0,11,34,7,0
8,0,478.0,0,0,3,17,4,0
8,0,540.0,0,0,27,57,42,0
8,0,595.0,0,0,1,5,1,0
8,0,596.0,0,0,1,6,1,0
8,0,597.0,0,0,8,42,2,0
7,0,635.0,0,0,11,32,2,0
7,0,527.0,0,0,3,17,3,0
9,0,588.0,2,6,9,29,1,6
9,0,543.0,0,0,2,18,0,0
7,0,596.0,0,0,14,46,10,0
8,0,656.0,0,0,1,8,1,0
9,0,535.0,0,0,3,18,1,0
7,0,460.0,0,0,14,30,1,0
8,0,593.0,0,0,1,8,1,0
7,0,584.0,0,0,1,12,0,0
9,0,460.3666666666667,3,0,11,40,4,0
8,0,539.0,0,0,15,48,13,0
0,1,493.76666666666665,0,0,10,26,1,0
9,0,465.0,0,0,3,15,1,0
12,0,317.3666666666667,0,0,3,17,3,0
8,0,649.0,0,0,9,38,9,0
7,0,535.0,0,0,1,8,0,0
14,0,174.78333333333333,0,0,3,15,1,0
13,0,430.31666666666666,0,0,9,34,4,0
12,0,278.3833333333333,0,0,15,54,18,0
12,0,366.48333333333335,0,0,10,10,17,0
7,0,657.0,0,0,3,11,6,0
13,0,223.13333333333333,0,0,9,31,11,0
12,0,288.8,0,0,10,17,5,0
8,0,419.0,0,0,11,32,8,0
12,0,408.35,2,1,1,8,0,1
9,0,506.23333333333335,0,0,3,26,2,0
9,0,722.0,0,0,2,10,2,0
8,0,647.0,0,0,9,26,4,0
7,0,606.0,0,0,3,45,5,0
8,0,474.0,0,0,10,26,8,0
9,0,713.0,0,0,3,14,2,0
12,0,288.6,0,0,16,52,16,0
13,0,203.58333333333334,0,0,9,36,6,0
8,0,663.0,2,5,9,52,6,5
7,0,655.0,0,0,3,25,3,0
8,0,588.0,0,0,11,31,6,0
7,0,531.0,0,0,1,10,0,0
7,0,530.0,0,0,1,9,1,0
13,0,333.2,4,27,10,42,2,27
11,0,420.6,0,0,9,16,9,0
13,0,168.96666666666667,0,0,1,9,1,0
14,0,188.95,0,0,15,22,4,0
23,1,204.85,7,12,11,40,2,12
8,0,659.0,0,0,9,34,8,0
5,1,188.0,0,0,11,47,13,0
7,0,597.0,0,0,9,23,5,0
8,0,652.0,0,0,8,33,0,0
11,0,284.81666666666666,0,0,1,9,1,0
12,0,504.25,0,0,9,25,2,0
8,0,476.0,0,0,3,15,4,0
13,0,454.3333333333333,0,0,3,11,3,0
8,0,652.0,0,0,1,10,0,0
8,0,532.0,0,0,10,25,3,0
7,0,472.0,0,0,14,44,18,0
14,0,199.11666666666667,0,0,9,33,2,0
9,0,435.28333333333336,2,3,9,37,10,3
9,0,527.0,0,0,1,8,0,0
7,0,475.0,0,0,14,19,11,0
8,0,538.0,0,0,15,28,18,0
7,0,539.0,0,0,0,7,0,0
8,1,513.5833333333334,13,27,9,28,3,27
9,0,526.0,2,2,3,13,0,2
7,0,668.0,0,0,3,21,1,0
9,0,535.0,0,0,3,16,3,0
9,0,717.0,0,0,3,15,5,0
7,0,606.0,0,0,9,46,2,0
11,0,403.78333333333336,3,4,3,18,5,4
12,0,296.8333333333333,2,6,15,35,10,6
8,0,598.0,0,0,1,9,0,0
12,0,189.3,0,0,1,10,1,0
7,0,597.0,0,0,15,47,16,0
7,0,646.0,0,0,9,37,10,0
10,0,320.8833333333333,0,0,9,30,1,0
13,0,267.3333333333333,0,0,9,31,8,0
8,0,540.0,3,4,14,56,9,4
13,0,319.75,0,0,9,33,3,0
8,0,655.0,0,0,9,39,0,0
8,0,539.0,0,0,17,23,10,0
12,0,509.15,0,0,3,16,3,0
13,0,146.46666666666667,10,36,10,40,4,36
8,0,596.0,0,0,0,9,0,0
8,0,538.0,0,0,7,39,2,0
8,0,595.0,0,0,0,8,0,0
12,0,166.96666666666667,1,4,14,32,7,4
14,0,395.4166666666667,9,4,9,29,9,4
13,0,137.71666666666667,3,4,15,37,22,4
7,0,478.0,0,0,14,60,15,0
9,0,530.0,0,0,3,22,2,0
8,0,554.0,0,0,14,34,0,0
7,0,654.0,0,0,3,20,3,0
8,0,602.0,0,0,8,29,5,0
8,0,480.0,0,0,9,26,1,0
7,0,480.0,0,0,14,38,4,0
7,0,532.0,0,0,11,22,4,0
7,0,612.0,0,0,15,36,7,0
9,0,535.0,0,0,9,21,1,0
8,0,546.0,0,0,9,35,1,0
9,0,536.0,0,0,9,35,3,0
9,0,715.0,0,0,2,21,2,0
23,1,204.81666666666666,0,0,11,47,5,0
7,0,537.0,0,0,9,43,9,0
8,0,526.0,0,0,10,24,10,0
7,0,537.0,0,0,1,9,1,0
9,0,472.0,0,0,3,22,3,0
13,0,213.73333333333332,1,0,15,39,2,0
21,1,514.6666666666666,0,0,11,36,11,0
13,0,124.25,0,0,9,31,3,0
7,0,538.0,0,0,1,8,0,0
9,0,716.0,0,0,9,30,1,0
7,0,525.0,0,0,1,2,0,0
9,0,713.0,0,0,3,24,4,0
8,0,654.0,0,0,1,9,1,0
14,0,158.86666666666667,0,0,3,18,1,0
14,0,258.28333333333336,1,3,9,29,10,3
2,1,519.0,0,0,11,26,9,0
7,0,535.0,0,0,1,9,0,0
9,0,531.0,8,24,3,19,3,24
8,0,532.0,0,0,9,19,3,0
7,0,607.0,0,0,9,32,1,0
7,0,595.0,0,0,15,47,9,0
7,0,601.0,0,0,9,26,1,0
11,0,392.35,7,0,11,35,6,0
9,0,544.0,0,0,9,23,5,0
9,0,534.0,0,0,3,19,0,0
8,0,585.0,7,23,10,30,9,23
8,0,529.0,0,0,9,10,9,0
8,0,480.0,1,26,3,19,2,26
8,0,533.0,0,0,9,47,1,0
8,0,654.0,0,0,8,24,5,0
9,0,478.0,0,0,3,20,0,0
8,0,532.0,0,0,15,35,0,0
10,0,298.53333333333336,2,2,15,46,5,2
9,0,530.0,0,0,1,8,0,0
18,1,482.18333333333334,0,0,11,45,6,0
7,0,598.0,0,0,9,8,5,0
13,0,194.9,2,0,1,8,1,0
8,0,593.0,0,0,1,7,1,0
8,0,475.0,0,0,9,15,3,0
9,0,540.0,3,0,1,5,1,0
17,0,475.26666666666665,0,0,11,34,3,0
8,0,717.0,0,0,9,32,8,0
13,1,394.0333333333333,9,3,15,52,13,3
9,0,539.0,0,0,3,17,6,0
8,0,535.0,0,0,15,48,8,0
8,0,660.0,0,0,1,10,0,0
9,0,534.0,0,0,1,10,1,0
8,0,595.0,0,0,9,35,10,0
8,0,592.0,0,0,1,8,1,0
14,0,198.58333333333334,0,0,9,45,1,0
7,0,477.0,0,0,9,26,2,0
10,0,392.56666666666666,9,6,9,38,15,6
7,0,648.0,0,0,11,28,17,0
8,0,660.0,0,0,9,47,12,0
22,1,523.2333333333333,5,11,11,42,10,11
9,0,718.0,0,0,14,38,1,0
8,0,597.0,0,0,9,41,4,0
7,0,589.0,0,0,9,40,7,0
8,0,660.0,0,0,1,8,1,0
7,0,545.0,0,0,1,8,1,0
11,0,269.01666666666665,0,0,27,43,20,0
13,0,378.93333333333334,0,0,14,61,2,0
13,0,234.08333333333334,3,7,16,15,12,7
8,0,701.0,1,0,9,39,9,0
8,0,477.0,0,0,13,45,2,0
13,0,132.51666666666668,0,0,15,18,5,0
9,0,527.0,0,0,1,8,1,0
10,0,471.53333333333336,0,0,1,8,0,0
7,0,477.0,0,0,11,44,10,0
13,0,212.06666666666666,0,0,1,9,1,0
8,0,597.0,3,3,1,9,0,3
7,0,538.0,0,0,1,20,0,0
7,0,511.9,1,3,16,22,20,3
7,0,472.0,0,0,14,22,5,0
14,0,221.31666666666666,0,0,1,8,1,0
14,0,251.83333333333334,2,5,1,7,0,5
8,0,538.0,0,0,9,19,7,0
9,0,475.0,2,1,3,16,1,1
11,0,206.93333333333334,0,0,9,37,11,0
9,0,563.6166666666667,0,0,14,52,2,0
7,0,533.0,0,0,9,30,6,0
8,0,531.0,0,0,7,19,9,0
9,0,532.0,0,0,2,9,3,0
9,0,538.0,0,0,9,33,5,0
8,0,471.0,0,0,9,25,4,0
8,0,528.0,0,0,9,11,5,0
8,0,539.0,0,0,9,36,11,0
7,0,474.0,0,0,14,45,12,0
7,1,476.5833333333333,0,0,10,40,18,0
7,0,528.0,0,0,1,10,0,0
13,0,211.1,0,0,13,25,3,0
7,0,471.0,0,0,14,40,14,0
10,0,482.06666666666666,0,0,9,30,1,0
10,0,331.8833333333333,3,3,9,41,12,3
8,0,714.0,0,0,9,32,6,0
12,0,274.4,1,4,11,15,1,4
8,0,595.0,0,0,1,6,1,0
12,0,261.03333333333336,9,0,14,39,2,0
14,0,146.8,4,5,3,15,4,4
7,0,615.0,0,0,1,8,1,0
11,0,342.15,0,0,9,31,6,0
9,0,549.0,2,11,1,6,0,11
12,0,278.25,0,0,3,16,2,0
8,0,654.0,0,0,9,44,7,0
7,0,525.0,2,2,1,9,1,2
7,0,596.0,0,0,9,42,5,0
8,0,652.0,0,0,9,30,1,0
8,0,592.0,0,0,1,8,2,0
7,0,596.0,0,0,9,33,3,0
8,0,536.0,0,0,11,39,1,0
8,0,468.0,9,0,9,53,7,0
8,0,543.0,0,0,15,39,3,0
8,0,538.0,0,0,14,41,6,0
9,0,524.0,0,0,3,15,0,0
8,0,537.0,0,0,9,41,3,0
7,0,470.0,0,0,10,27,1,0
