login_hour,after_hours_flag,session_duration_mins,usb_events_count,files_accessed_count,email_count,unique_domains_visited,email_ext_recipient_count
8,0,618.0,1,6,14,34,9
7,0,559.0,0,0,9,27,2
13,0,241.46666666666667,0,0,3,15,2
7,0,672.0,0,0,3,17,2
7,0,545.0,0,0,9,22,13
14,0,160.88333333333333,0,0,3,22,2
7,0,619.0,0,0,16,39,6
9,0,552.0,0,0,8,26,0
7,0,609.0,0,0,15,36,4
8,0,626.0,0,0,1,7,0
7,0,610.0,1,1,11,34,10
8,0,671.2666666666667,0,0,1,6,0
7,0,624.0,0,0,9,39,8
7,0,555.0,0,0,1,7,3
9,0,555.0,0,0,3,12,4
7,0,565.0,0,0,11,47,2
7,0,556.0,0,0,9,34,6
13,0,284.46666666666664,0,0,1,8,1
8,0,617.0,0,0,1,10,0
7,0,554.0,2,5,1,8,1
8,0,558.0,0,0,9,25,2
7,0,567.0,6,23,0,6,0
7,0,612.0,0,0,9,13,4
12,0,262.3666666666667,3,0,3,12,2
13,0,231.73333333333332,0,0,9,48,8
7,0,624.0,0,0,11,27,18
7,0,618.0,0,0,1,9,0
7,0,555.0,0,0,1,9,2
7,0,604.0,0,0,15,15,17
7,0,625.0,1,0,14,42,7
12,0,327.78333333333336,0,0,15,46,12
7,0,557.0,0,0,9,29,0
9,0,735.0,1,27,3,15,0
8,0,673.0,9,21,9,33,4
10,0,495.73333333333335,2,5,3,15,3
13,0,324.4833333333333,0,0,2,23,1
11,0,279.03333333333336,0,0,1,8,0
7,0,667.0,0,0,3,14,1
7,0,550.0,0,0,9,32,6
7,0,560.0,0,0,1,9,1
8,0,497.0,0,0,3,22,4
14,0,216.16666666666666,0,0,2,17,3
9,0,557.0,0,0,3,14,3
8,0,561.0,2,0,1,8,0
7,0,683.0,0,0,3,14,3
18,1,693.5833333333334,2,2,1,10,0
7,0,608.0,0,0,11,20,0
16,0,172.35,0,0,3,16,2
7,0,606.0,0,0,8,13,9
9,0,733.0,0,0,3,17,1
8,0,488.0,0,0,3,18,7
7,0,427.0,0,0,11,29,3
11,0,293.1,2,5,1,8,0
9,0,566.0,0,0,3,23,3
12,0,227.06666666666666,0,0,1,8,0
7,0,627.0,0,0,8,41,7
8,0,555.0,0,0,15,44,11
7,0,559.0,7,27,15,28,3
8,0,618.0,0,0,9,39,4
7,0,549.0,0,0,10,43,13
7,0,619.0,0,0,8,42,9
8,0,557.0,0,0,14,32,21
7,0,605.0,0,0,9,31,4
8,0,546.0,0,0,1,10,0
7,0,489.0,0,0,5,47,1
7,0,612.0,0,0,8,44,8
12,0,220.98333333333332,0,0,8,33,3
12,0,356.4166666666667,2,5,9,51,4
7,0,566.0,0,0,15,33,8
7,0,677.0,0,0,9,31,8
8,0,247.0,0,0,9,33,5
11,0,331.15,0,0,9,37,9
8,0,551.0,0,0,15,38,15
8,0,622.0,0,0,9,21,10
7,0,670.0,0,0,11,41,6
7,0,491.0,0,0,15,49,13
7,0,663.0,0,0,2,16,1
12,0,231.61666666666667,0,0,1,9,0
7,0,554.0,0,0,9,33,6
8,0,502.0,2,7,3,23,0
10,1,309.1,12,26,11,18,4
23,1,429.05,7,13,9,37,17
7,0,560.0,0,0,1,8,0
8,0,735.0,0,0,9,29,8
7,0,550.0,0,0,15,36,3
7,0,560.0,0,0,15,47,4
12,0,280.06666666666666,1,0,13,41,14
11,0,415.3,0,0,3,19,1
7,0,618.0,0,0,11,28,2
7,0,568.0,0,0,15,47,3
7,0,485.0,0,0,14,29,7
8,0,494.0,0,0,3,22,2
9,0,479.0,9,4,3,15,0
7,0,556.0,0,0,11,32,3
8,0,500.0,0,0,5,31,1
8,0,551.0,0,0,9,29,3
8,0,509.0,0,0,3,16,2
7,0,558.0,0,0,8,45,7
7,0,617.0,0,0,9,26,1
7,0,550.0,0,0,1,7,0
7,0,561.0,0,0,9,48,8
14,0,304.5,1,0,8,40,6
7,0,551.0,0,0,4,31,4
7,0,562.0,0,0,15,39,10
8,0,564.0,2,1,1,9,0
7,0,495.0,0,0,14,40,13
11,0,381.3833333333333,0,0,9,37,10
8,0,488.0,1,6,3,18,2
8,0,658.0,0,0,1,3,1
9,0,548.0,0,0,2,20,5
13,0,327.25,0,0,1,9,0
9,0,560.0,0,0,3,19,3
9,0,608.5166666666667,0,0,10,32,3
7,0,611.0,0,0,10,8,12
0,1,524.9666666666667,0,0,11,44,2
12,0,220.93333333333334,0,0,9,32,6
8,0,555.0,0,0,15,23,4
12,0,322.51666666666665,0,0,1,8,0
7,0,557.0,0,0,9,37,9
11,0,354.03333333333336,0,0,9,30,2
8,0,543.0,0,0,1,7,0
7,0,557.0,0,0,9,32,4
7,0,670.0,0,0,3,25,2
8,0,550.0,3,5,9,24,2
7,0,671.0,0,0,3,21,1
7,0,552.0,0,0,11,35,3
21,1,512.45,0,0,11,37,1
8,0,492.0,0,0,3,16,0
8,0,614.0,0,0,1,8,1
8,0,734.0,0,0,9,40,7
7,0,611.0,0,0,9,30,5
7,0,554.0,0,0,1,9,2
8,0,563.0,0,0,9,24,4
12,0,308.4,0,0,11,32,1
7,0,671.0,0,0,9,25,12
8,0,680.0,0,0,9,30,2
12,0,255.4,0,0,9,38,4
7,0,547.0,0,0,9,43,4
12,0,313.25,0,0,9,27,1
14,0,146.95,0,0,3,16,2
9,0,546.0,0,0,9,49,8
11,0,237.3,0,0,15,55,5
7,0,666.0,0,0,3,16,0
8,0,565.0,0,0,9,37,4
7,0,557.0,0,0,9,41,1
7,0,558.0,0,0,1,8,0
10,0,445.6,0,0,14,23,16
13,0,317.35,3,1,9,40,5
8,0,567.0,0,0,9,28,1
8,0,562.0,0,0,2,25,0
13,0,297.6,1,6,9,33,1
7,0,558.0,0,0,15,40,1
7,0,613.0,0,0,9,20,8
8,0,689.0,0,0,1,8,3
7,0,686.0,0,0,3,17,3
11,0,582.2666666666667,2,0,9,31,4
12,0,315.18333333333334,3,1,15,24,3
11,0,328.43333333333334,0,0,9,41,8
12,0,288.85,0,0,16,30,2
9,0,540.0,0,0,18,50,16
8,0,484.0,0,0,3,18,2
8,0,733.0,0,0,9,16,12
7,0,555.0,0,0,9,29,3
7,0,492.0,0,0,9,36,5
7,0,616.0666666666667,0,0,11,25,2
7,0,561.0,0,0,15,47,15
7,0,563.0,0,0,9,54,7
7,0,559.0,0,0,1,9,1
10,0,425.6,2,1,15,46,18
7,0,497.0,0,0,9,40,7
7,0,607.0,1,0,9,41,6
8,0,487.0,0,0,3,17,3
12,0,437.73333333333335,0,0,1,8,1
14,0,275.75,0,0,9,32,6
7,0,504.0,3,9,13,32,17
7,0,614.0,0,0,9,25,3
7,0,623.0,0,0,11,26,8
7,0,570.0,0,0,9,26,1
8,0,558.0,0,0,1,9,0
9,0,543.0,0,0,1,8,1
9,0,551.0,0,0,3,20,2
9,0,562.0,0,0,0,19,0
8,0,483.0,0,0,3,21,2
12,0,299.81666666666666,8,27,4,41,0
7,0,618.0,3,0,8,35,8
8,1,513.55,0,0,6,39,6
7,0,680.0,0,0,3,19,3
9,0,552.0,0,0,9,34,9
14,0,402.23333333333335,2,6,3,19,4
7,0,555.0,0,0,11,41,8
7,0,488.0,9,26,9,6,8
8,0,562.0,3,10,27,47,21
12,0,289.01666666666665,0,0,15,45,13
7,0,622.0,0,0,1,8,0
7,0,615.0,0,0,9,32,7
7,0,620.0,0,0,14,49,17
14,0,379.03333333333336,0,0,9,41,6
8,0,555.0,0,0,14,32,3
11,0,399.73333333333335,0,0,9,30,5
7,0,611.0,0,0,1,10,0
8,0,675.0,0,0,10,29,12
7,0,565.0,0,0,15,46,5
7,0,544.0,0,0,15,36,10
18,1,154.38333333333333,1,0,11,44,12
7,0,686.0,0,0,3,14,5
9,0,723.0,0,0,3,17,1
7,0,614.0,0,0,9,44,15
8,0,618.0,0,0,1,8,0
9,0,556.0,0,0,10,31,7
13,0,337.46666666666664,0,0,8,38,0
7,0,556.0,0,0,1,10,0
17,0,425.55,0,0,9,35,4
8,0,496.0,0,0,3,23,6
8,0,552.0,0,0,17,62,22
7,0,557.0,0,0,16,37,12
9,0,550.0,1,13,3,14,1
12,0,358.76666666666665,0,0,9,43,5
7,0,623.0,0,0,11,32,1
7,0,611.0,0,0,1,8,0
10,0,325.5833333333333,0,0,15,41,19
15,0,289.1333333333333,0,0,3,16,0
7,0,494.0,0,0,9,14,5
7,0,485.0,0,0,18,23,25
7,0,672.0,0,0,11,24,7
13,0,261.98333333333335,0,0,15,29,15
17,0,318.65,0,0,1,7,0
7,0,681.0,0,0,9,42,4
7,0,482.0,0,0,11,40,2
12,0,473.71666666666664,0,0,14,44,4
7,0,621.0,0,0,9,31,6
7,0,618.0,0,0,9,31,1
7,0,679.0,0,0,3,22,0
8,0,609.0,0,0,1,8,0
7,0,488.0,0,0,14,29,14
13,0,218.88333333333333,0,0,3,16,4
7,0,677.4666666666667,0,0,3,19,5
7,0,506.0,0,0,10,38,14
12,0,246.56666666666666,0,0,14,36,5
8,0,672.0,0,0,3,22,1
7,0,611.0,0,0,1,8,0
9,0,556.0,0,0,3,16,3
8,0,503.0,0,0,3,17,0
12,0,175.35,2,5,11,42,13
13,0,136.75,0,0,9,40,3
7,0,562.0,0,0,14,27,4
8,0,555.0,0,0,9,35,9
7,0,558.0,0,0,3,23,0
12,0,288.6166666666667,0,0,9,37,1
7,0,687.0,0,0,9,36,3
13,0,209.93333333333334,0,0,9,37,4
9,0,552.0,0,0,3,17,2
8,0,555.0,3,0,13,29,2
10,0,299.85,2,4,14,53,4
12,0,247.91666666666666,0,0,1,7,1
7,0,563.0,0,0,1,6,0
8,0,685.0,1,27,10,41,8
7,0,615.0,0,0,3,15,1
7,0,619.0,0,0,8,34,4
7,0,498.0,0,0,11,15,2
8,0,562.0,0,0,9,44,8
7,0,621.0,0,0,1,5,0
12,0,243.85,0,0,3,15,2
14,0,665.5833333333334,0,0,10,28,9
7,0,485.0,0,0,15,41,7
12,0,259.68333333333334,0,0,3,17,0
7,0,550.0,0,0,1,10,2
8,0,680.0,0,0,1,6,0
9,0,733.0,0,0,3,16,2
8,0,611.0,0,0,1,10,2
14,0,397.01666666666665,0,0,3,8,1
11,1,515.9666666666667,0,0,11,49,4
13,0,266.98333333333335,0,0,9,36,5
8,0,623.0,0,0,3,19,1
7,0,554.0,0,0,14,45,12
9,0,740.0,0,0,3,19,1
8,0,568.0,0,0,9,37,3
12,0,422.4,0,0,1,8,1
13,0,256.43333333333334,1,27,9,24,8
11,0,369.03333333333336,0,0,9,39,0
7,0,490.0,0,0,9,38,6
7,0,604.0,0,0,11,24,9
7,0,556.0,0,0,15,43,13
17,1,321.6333333333333,13,37,10,41,10
7,0,623.0,0,0,1,6,1
7,0,489.0,0,0,14,23,1
7,0,613.0,8,24,15,50,18
10,0,355.5833333333333,0,0,10,32,10
8,0,557.0,0,0,1,8,3
8,0,687.0,0,0,9,23,6
8,0,616.0,0,0,1,7,0
8,0,673.0,0,0,1,10,1
9,0,733.0,0,0,2,17,1
9,0,737.0,0,0,8,32,0
8,0,553.0,0,0,9,37,0
7,0,673.0,0,0,9,42,6
7,0,609.0,0,0,9,33,7
7,0,561.0,0,0,1,9,0
13,0,284.56666666666666,0,0,10,49,5
13,0,272.1666666666667,0,0,10,21,8
8,0,554.0,0,0,1,6,0
12,0,511.5,0,0,9,42,5
9,0,733.0,0,0,3,21,1
7,0,627.0,7,24,14,39,7
8,0,604.0,0,0,10,39,2
8,0,493.0,0,0,9,37,4
8,0,607.0,0,0,14,38,3
17,0,620.7,3,5,15,24,11
11,0,385.18333333333334,1,10,9,36,8
7,0,616.0,0,0,9,22,3
8,0,662.0,1,0,11,30,2
7,0,601.0,2,1,15,54,10
7,0,667.0,0,0,5,35,0
7,0,609.0,0,0,11,9,2
7,0,549.0,0,0,1,8,0
8,0,675.0,0,0,9,36,9
7,0,565.75,0,0,15,21,9
11,0,469.1,9,26,9,29,3
11,0,323.18333333333334,0,0,3,16,3
7,0,502.0,0,0,14,51,12
14,0,356.76666666666665,9,0,9,38,6
8,0,626.0,0,0,1,8,0
7,0,494.0,0,0,14,52,10
8,0,610.0,0,0,1,10,0
8,1,522.4333333333333,0,0,11,29,3
7,0,619.0,0,0,15,38,5
8,0,615.0,0,0,11,48,7
10,0,338.53333333333336,0,0,15,41,6
7,0,555.0,0,0,3,17,3
14,0,213.28333333333333,1,7,13,51,15
8,0,610.0,0,0,18,49,13
7,0,679.0,0,0,18,65,5
8,0,558.0,0,0,15,32,10
7,0,602.0,2,25,15,45,7
7,0,534.0,1,5,1,9,0
7,0,684.0,0,0,3,7,0
12,0,266.55,0,0,9,11,1
7,0,685.0,0,0,9,40,5
12,0,265.06666666666666,0,0,9,10,8
8,0,605.0,0,0,9,39,6
8,0,548.0,0,0,1,7,0
8,0,608.0,1,4,11,29,5
8,0,674.0,0,0,1,9,0
7,0,493.0,9,0,9,34,2
7,0,616.0,0,0,9,37,10
7,0,561.0,0,0,9,36,8
7,0,671.0,0,0,9,27,2
11,0,341.55,2,0,14,22,10
9,0,550.0,0,0,3,17,0
11,1,281.65000000000003,0,0,10,26,6
8,0,684.0,0,0,1,7,1
7,0,608.0,0,0,10,40,5
8,0,621.0,0,0,1,8,0
8,0,682.0,0,0,1,9,0
7,0,496.0,0,0,15,42,5
8,0,484.0,0,0,3,19,1
13,0,331.3833333333333,0,0,9,18,7
13,0,385.85,4,0,15,37,16
13,0,292.85,0,0,8,34,4
9,0,556.0,0,0,3,25,3
8,0,552.0,0,0,9,24,3
7,1,516.7,0,0,11,40,5
7,0,679.0,2,4,6,29,3
9,0,566.0,0,0,18,34,4
8,0,612.0,0,0,1,10,2
8,1,733.1,0,0,9,16,4
12,0,309.75,2,9,9,22,3
8,0,614.0,8,27,9,44,1
7,0,618.0,0,0,17,46,7
8,0,606.0,0,0,8,35,1
13,0,482.2,2,6,9,39,6
8,0,540.0,0,0,15,45,18
8,0,598.0,0,0,9,35,1
8,0,654.0,0,0,9,41,10
12,0,174.63333333333333,6,22,14,48,6
9,0,476.0,0,0,3,16,1
7,0,664.0,0,0,18,57,2
7,0,540.0,0,0,3,21,2
7,0,595.0,0,0,11,35,6
9,0,550.0,0,0,9,32,10
14,0,189.05,0,0,14,19,15
9,0,723.0,0,0,10,40,2
9,0,537.0,0,0,3,14,0
8,0,464.0,0,0,3,22,0
15,0,188.26666666666668,0,0,3,21,1
11,0,314.3666666666667,0,0,9,43,5
8,0,629.0,0,0,1,5,0
12,1,234.1,0,0,11,29,3
7,0,532.0,0,0,1,10,0
2,1,499.01666666666665,0,0,9,30,6
8,0,590.0,0,0,1,8,1
8,0,535.0,0,0,1,24,1
8,0,549.0,0,0,15,41,17
9,0,518.0,0,0,1,6,1
13,0,478.93333333333334,3,0,3,21,1
14,0,187.2,0,0,7,15,9
8,0,471.0,0,0,13,42,13
20,1,471.53333333333336,0,0,10,36,1
8,0,586.0,0,0,1,6,0
8,0,595.0,0,0,9,40,9
13,0,255.1,0,0,9,32,5
13,0,282.8,0,0,9,23,5
8,0,546.0,0,0,15,39,13
7,0,473.0,0,0,15,11,3
8,0,533.0,3,23,13,38,0
12,0,210.65,0,0,3,17,1
9,0,595.0,2,7,8,13,10
7,0,475.0,0,0,15,50,7
7,0,601.0,0,0,15,32,3
8,0,598.0,0,0,0,9,0
9,0,533.0,0,0,10,55,0
7,0,640.0,0,0,3,21,2
8,0,598.0,0,0,1,9,0
7,0,459.0,0,0,15,44,12
7,0,601.0,3,0,15,46,6
8,0,588.0,0,0,1,5,1
13,0,127.55,1,0,14,40,6
13,0,243.31666666666666,2,0,9,31,10
21,1,149.26666666666665,12,23,11,37,1
7,0,599.0,0,0,17,43,3
9,0,711.0,0,0,2,15,0
8,0,588.0,0,0,1,10,1
10,0,380.3,0,0,14,41,2
9,0,530.0,0,0,8,47,6
7,0,468.0,0,0,12,40,2
14,0,164.28333333333333,0,0,13,12,3
12,0,285.1333333333333,0,0,3,17,5
13,0,179.45,1,1,15,32,3
14,0,309.3333333333333,0,0,1,8,0
7,0,586.0,0,0,15,44,2
15,0,369.8666666666667,3,8,2,19,5
8,0,652.0,0,0,0,6,0
8,0,585.0,0,0,4,35,4
8,0,526.0,0,0,14,25,5
14,0,247.13333333333333,2,7,9,33,2
8,0,588.0,0,0,1,9,0
7,0,520.0,0,0,1,9,0
8,0,529.0,0,0,15,33,5
11,0,322.43333333333334,0,0,11,32,5
8,0,474.0,0,0,9,35,7
15,0,574.0666666666667,0,0,15,38,6
7,0,526.0,0,0,1,7,0
7,0,595.0,0,0,9,52,9
7,0,535.0,4,1,11,30,5
8,0,594.0,0,0,9,39,7
7,0,529.0,0,0,1,6,0
9,0,529.0,0,0,9,34,2
13,0,236.16666666666666,0,0,15,32,19
7,0,539.0,0,0,1,9,0
9,0,536.0,0,0,9,29,7
14,0,214.56666666666666,0,0,3,20,1
7,0,590.0,0,0,9,31,3
4,1,498.21666666666664,0,0,10,29,17
13,0,222.91666666666666,0,0,3,17,2
7,0,457.0,0,0,11,30,5
13,0,243.68333333333334,0,0,9,41,3
8,0,533.0,0,0,15,44,4
7,0,603.0,0,0,15,44,4
12,0,352.65,2,3,8,25,2
11,0,515.3166666666667,0,0,9,35,7
8,0,668.0,0,0,9,39,6
8,0,528.0,0,0,13,17,5
14,0,186.26666666666668,0,0,13,58,9
7,0,520.0,0,0,11,40,7
14,0,137.48333333333332,0,0,3,17,2
9,0,346.31666666666666,0,0,15,46,5
13,0,325.1333333333333,9,3,1,8,0
8,0,479.0,0,0,3,21,3
7,0,535.0,0,0,9,27,1
7,0,659.0,0,0,3,19,1
7,0,528.0,0,0,1,6,0
9,0,535.0,0,0,6,20,9
13,0,295.48333333333335,0,0,1,7,1
8,0,534.0,0,0,9,41,4
9,0,551.0,1,4,1,8,0
7,0,547.0,0,0,9,25,8
12,0,230.51666666666668,0,0,1,10,1
10,0,371.5,0,0,14,35,11
8,0,476.0,0,0,9,26,2
12,0,229.85,2,4,14,29,3
12,0,312.31666666666666,1,1,14,56,19
13,0,267.5,2,4,10,31,1
7,0,481.0,0,0,13,14,3
8,0,524.0,0,0,15,43,3
7,0,538.0,0,0,9,39,1
7,0,598.0,9,27,15,55,3
12,0,309.15,2,3,9,20,8
8,0,655.0,0,0,14,44,5
8,0,662.0,0,0,14,40,6
13,0,490.7,1,4,9,32,7
8,0,595.0,2,1,9,45,7
9,0,717.0,0,0,9,33,9
9,0,716.0,0,0,8,20,3
13,0,230.83333333333334,0,0,9,31,3
7,0,654.0,0,0,9,22,2
8,0,534.0,0,0,11,27,11
9,0,553.0,2,4,3,19,3
11,0,451.1,1,0,11,20,8
7,0,476.0,0,0,15,14,16
12,0,264.68333333333334,0,0,3,20,3
7,0,473.0,0,0,11,51,2
7,0,520.0,2,3,1,8,0
11,0,267.45,0,0,12,50,9
7,0,590.0,0,0,8,29,6
8,0,481.0,3,7,3,18,4
8,0,537.0,0,0,15,10,20
7,0,551.0,9,24,19,49,20
14,0,114.61666666666666,1,4,3,16,1
8,0,682.5666666666667,1,0,9,33,3
8,0,658.0,0,0,9,41,9
12,0,184.41666666666666,0,0,26,42,4
8,0,647.0,0,0,9,32,2
8,0,583.0,0,0,9,37,6
7,0,528.0,0,0,9,24,11
8,0,533.0,3,5,15,65,6
9,0,597.0,0,0,9,34,8
7,0,472.0,0,0,13,41,14
12,0,313.81666666666666,0,0,15,45,1
11,0,385.71666666666664,0,0,9,30,8
7,0,468.0,0,0,18,43,10
7,0,531.0,0,0,1,6,0
12,0,219.28333333333333,0,0,9,41,7
7,0,603.0,0,0,9,51,12
9,0,535.0,0,0,1,7,0
7,0,530.0,0,0,1,9,1
9,0,528.0,0,0,3,17,2
8,0,480.0,0,0,3,19,2
13,0,297.8666666666667,0,0,11,37,3
13,0,245.9,0,0,1,7,0
12,0,206.55,0,0,1,10,2
13,0,320.73333333333335,0,0,0,8,0
1,1,520.35,0,0,11,42,2
8,0,583.0,1,5,9,43,5
8,0,482.0,0,0,9,32,0
7,0,472.0,0,0,13,30,11
8,0,608.0,0,0,1,6,0
9,0,540.0,0,0,1,10,1
13,0,248.36666666666667,0,0,1,10,1
7,0,539.0,0,0,11,36,14
7,0,597.0,9,4,14,43,4
8,0,597.0,0,0,6,34,5
8,0,525.0,0,0,11,20,2
13,0,286.8,0,0,1,9,1
11,0,454.53333333333336,0,0,10,41,2
21,1,393.4666666666667,3,9,9,48,8
9,0,538.0,0,0,3,10,2
12,0,199.4,0,0,14,57,13
8,0,594.0,0,0,1,9,0
13,0,342.56666666666666,0,0,1,8,0
8,0,652.0,0,0,9,19,12
13,0,167.23333333333332,0,0,9,30,2
13,0,265.5,0,0,9,39,2
13,0,257.73333333333335,0,0,15,48,15
8,0,529.0,0,0,15,11,1
8,0,479.0,0,0,3,23,2
8,0,720.0,0,0,9,35,10
9,0,550.0,0,0,3,15,0
13,0,250.65,0,0,18,30,7
8,0,653.0,0,0,1,6,0
8,0,600.0,0,0,1,9,1
8,0,476.0,0,0,4,30,3
13,0,223.96666666666667,0,0,10,18,2
14,0,250.9,0,0,1,8,0
7,0,478.0,0,0,9,24,2
8,0,539.0,0,0,9,27,0
8,0,579.0,0,0,9,35,2
9,0,475.0,0,0,3,8,1
8,0,549.0,0,0,9,28,3
8,0,534.0,0,0,15,34,10
8,0,652.0,0,0,3,8,1
16,0,702.2166666666667,0,0,9,21,9
8,0,600.0,0,0,1,9,0
12,0,272.05,0,0,11,34,11
12,0,285.45,2,5,9,23,11
12,0,252.71666666666667,0,0,8,33,3
8,0,527.0,0,0,9,22,0
7,0,595.0,0,0,14,34,16
8,0,538.0,0,0,9,32,2
13,0,267.21666666666664,0,0,1,7,0
13,0,277.46666666666664,1,2,9,34,9
9,0,540.0,2,0,1,5,0
13,0,326.65,0,0,1,10,1
8,0,717.0,0,0,9,36,2
8,0,657.0,0,0,9,42,8
7,0,593.0,2,0,9,31,5
9,0,536.0,0,0,3,22,2
8,0,663.0,0,0,9,35,5
7,0,593.0,0,0,9,28,4
13,0,397.05,0,0,9,33,7
12,0,187.58333333333334,1,6,10,40,5
8,0,478.0,0,0,3,18,1
7,0,581.0,0,0,9,34,7
8,0,472.0,0,0,5,23,2
8,0,534.0,0,0,9,38,6
9,0,462.0,0,0,3,15,1
7,0,646.0,0,0,3,19,3
8,0,656.0,0,0,9,33,11
8,0,646.0,0,0,9,22,4
8,0,597.0,0,0,11,29,11
9,0,539.0,0,0,1,8,1
13,0,347.3666666666667,0,0,9,29,7
13,0,261.26666666666665,0,0,1,9,0
13,0,231.08333333333334,8,0,15,12,16
7,0,603.0,0,0,15,51,11
8,0,536.0,0,0,15,48,22
7,0,536.0,0,0,0,10,0
8,0,531.0,0,0,15,52,14
8,0,652.0,0,0,1,9,0
11,0,259.6,1,6,9,36,1
10,0,360.78333333333336,0,0,19,50,7
9,0,461.35,0,0,11,23,2
14,0,256.71666666666664,7,25,8,25,8
7,0,541.0,0,0,9,25,11
9,0,523.0,0,0,1,9,1
13,0,264.0,0,0,10,36,13
8,0,541.0,0,0,14,16,5
8,0,669.0,0,0,1,9,4
9,0,521.0,0,0,1,9,1
15,0,661.3833333333333,0,0,1,10,1
12,0,319.03333333333336,0,0,15,43,7
8,0,460.0,0,0,3,19,0
7,0,604.0,0,0,14,46,14
11,0,453.4,0,0,9,46,5
12,0,310.26666666666665,2,8,9,34,3
13,0,151.86666666666667,0,0,9,40,4
13,0,259.45,2,9,9,14,0
8,0,476.0,0,0,9,35,3
7,0,473.0,0,0,9,26,6
10,0,324.9166666666667,0,0,9,19,2
13,0,144.56666666666666,0,0,14,36,19
7,0,657.0,0,0,3,18,1
7,0,599.0,0,0,5,52,4
12,0,231.73333333333332,1,10,9,48,9
12,0,320.31666666666666,0,0,11,25,1
12,0,256.8,0,0,14,49,14
7,0,621.0,0,0,9,14,13
11,0,319.68333333333334,0,0,9,30,2
5,1,541.2333333333333,0,0,11,32,9
20,1,521.7333333333333,0,0,11,36,8
8,0,489.0,0,0,3,22,2
14,0,317.4166666666667,0,0,10,26,2
8,0,535.0,0,0,14,34,2
14,0,186.83333333333334,0,0,9,44,6
19,1,156.55,10,16,11,44,2
8,0,592.0,0,0,13,51,7
8,0,597.0,0,0,1,8,1
8,0,606.0,0,0,11,29,3
8,0,590.0,0,0,5,15,0
9,0,537.0,0,0,1,10,1
7,0,552.0,0,0,9,31,3
7,0,658.0,0,0,3,17,1
7,0,478.0,0,0,17,40,17
8,0,592.0,0,0,1,9,1
14,0,201.66666666666666,0,0,3,17,3
10,0,314.95,1,1,9,28,12
13,0,329.4166666666667,0,0,9,30,6
9,0,714.0,0,0,3,17,0
12,0,302.6666666666667,0,0,9,37,9
8,0,659.0,0,0,1,10,1
8,0,673.0,0,0,3,9,1
11,0,442.46666666666664,0,0,9,37,10
13,0,121.15,0,0,11,35,7
13,0,331.1,1,2,9,38,7
8,0,651.0,0,0,9,17,7
7,0,472.0,0,0,15,15,12
8,0,655.0,0,0,14,30,17
8,0,640.0,0,0,1,10,0
8,0,596.0,0,0,1,9,1
9,0,542.0,0,0,6,10,5
7,0,475.0,0,0,13,35,13
7,0,537.0,0,0,13,48,13
8,0,536.0,0,0,15,38,5
8,0,659.0,0,0,9,33,3
8,0,534.0,0,0,15,60,11
9,0,474.0,0,0,3,14,2
8,0,480.0,0,0,5,22,7
9,0,525.0,3,7,1,8,1
7,0,522.0,0,0,1,10,0
8,0,604.0,0,0,13,44,16
11,0,325.1,0,0,3,17,1
13,0,430.6666666666667,0,0,14,46,10
8,0,533.0,0,0,13,46,4
8,0,589.0,0,0,1,7,1
8,0,593.0,0,0,11,17,14
8,0,658.0,0,0,9,40,4
9,1,849.8333333333334,2,0,10,34,17
12,0,200.71666666666667,9,6,1,9,0
7,0,568.95,0,0,3,23,2
8,0,655.0,0,0,0,6,0
11,0,361.71666666666664,1,10,9,50,7
1,1,851.4666666666667,0,0,15,34,15
8,0,663.0,0,0,1,9,1
8,0,597.0,0,0,18,41,7
13,0,184.0,0,0,3,14,2
0,1,604.5833333333333,2,9,9,33,5
9,0,465.0,0,0,3,23,0
9,0,697.0,2,27,3,12,1
7,0,478.0,0,0,9,42,4
12,0,339.68333333333334,0,0,9,42,5
14,0,205.73333333333332,0,0,1,7,1
7,0,591.0,0,0,15,36,2
10,0,457.76666666666665,0,0,3,20,0
8,0,463.0,9,12,3,23,5
13,0,271.4,0,0,1,9,1
9,0,535.0,0,0,1,9,0
8,0,537.0,0,0,13,10,14
7,0,655.0,0,0,3,11,0
7,0,548.5166666666667,9,0,9,28,2
9,0,714.0,0,0,3,20,0
7,0,648.0,0,0,9,19,9
14,0,169.33333333333334,0,0,15,45,4
14,0,262.1666666666667,0,0,9,13,12
7,0,535.0,0,0,1,9,2
5,1,191.58333333333334,0,0,18,42,15
7,0,599.0,0,0,15,51,9
8,0,531.0,0,0,15,39,4
9,0,716.0,0,0,3,16,1
8,0,477.0,9,27,9,32,3
8,0,469.0,0,0,2,14,2
13,0,200.75,3,3,13,37,1
14,0,135.38333333333333,2,2,3,16,5
8,0,539.0,0,0,14,17,9
12,0,408.8333333333333,0,0,9,38,4
11,0,326.5833333333333,2,0,1,7,0
8,0,590.0,0,0,10,20,3
11,0,302.03333333333336,0,0,1,8,0
8,0,643.0,0,0,9,33,9
8,0,477.0,1,1,3,20,4
7,0,537.0,0,0,1,9,0
13,0,170.81666666666666,0,0,9,36,3
7,0,537.0,0,0,9,36,6
14,0,370.46666666666664,1,8,9,30,5
8,0,534.0,0,0,9,49,8
8,0,538.0,0,0,9,28,4
14,0,302.4,9,27,1,27,0
13,0,154.31666666666666,0,0,9,39,3
8,0,520.0,0,0,15,20,22
8,0,592.0,9,24,14,47,10
7,0,658.0,0,0,3,9,0
8,0,656.0,0,0,1,8,0
